price,location,area,year,rooms,level,state
2 366 725 zł,"Kraków, Dębniki","115,50 m²",2019,5,2,do wykończenia
2 367 000 zł,"Kraków, Dębniki, Tyniecka","115,50 m²",2020,5,2,do wykończenia
2 367 750 zł,"Kraków, Dębniki, Antoniego Józefa Madalińskiego",115 m²,2019,3,2,do wykończenia
2 367 750 zł,"Kraków, Dębniki","115,50 m²",2019,3,3,do wykończenia
2 367 750 zł,"Kraków, Dębniki, gen. Antoniego Józefa Madalińskiego","115,50 m²",2019,4,2,do wykończenia
2 367 750 zł,"Kraków, Dębniki, Tyniecka","115,50 m²",2019,5,2,do wykończenia
2 728 250 zł,"Kraków, Dębniki, Czarodziejska","155,90 m²",2021,5,parter,do wykończenia
2 800 000 zł,"Kraków, Dębniki",111 m²,2015,3,4,do zamieszkania
2 800 000 zł,"Kraków, Dębniki, Raciborska",200 m²,2014,4,4,do zamieszkania
2 868 075 zł,"Kraków, Dębniki, Czarodziejska","163,89 m²",2021,5,1,do wykończenia
2 868 250 zł,"Kraków, Dębniki, Czarodziejska","163,90 m²",2020,5,1,do wykończenia
552 865 zł,"Kraków, Bronowice, ks. Stanisława Truszkowskiego","71,81 m²",2022,3,parter,do wykończenia
249 000 zł,"Kraków, Bronowice, ul. Bronowicka",20 m²,1970,1,7,do zamieszkania
284 000 zł,"Kraków, Bronowice, ul. Piaskowa","22,60 m²",2019,1,1,do wykończenia
287 528 zł,"Kraków, Bronowice","22,64 m²",2019,1,1,do zamieszkania
287 528 zł,"Kraków, Bronowice","22,64 m²",2019,1,2,do zamieszkania
299 000 zł,"Kraków, Bronowice, ul. Stańczyka","27,41 m²",2021,1,2,do wykończenia
299 000 zł,"Kraków, Bronowice, Stańczyka","27,41 m²",2021,1,1,do wykończenia
299 000 zł,"Kraków, Bronowice, Stańczyka","27,50 m²",2021,1,6,do wykończenia
299 000 zł,"Kraków, Bronowice, Stańczyka","27,50 m²",2021,1,5,do wykończenia
302 111 zł,"Kraków, Bronowice, Stańczyka","29,33 m²",2021,1,1,do wykończenia
307 395 zł,"Kraków, Bronowice","37,95 m²",2022,2,3,do wykończenia
310 000 zł,"Kraków, Bronowice, ul. Stańczyka","27,50 m²",2021,2,2,do wykończenia
315 000 zł,"Kraków, Bronowice, Stańczyka","29,33 m²",2021,1,6,do wykończenia
317 643 zł,"Kraków, Bronowice, Gabrieli Zapolskiej","29,33 m²",2021,1,2,do wykończenia
319 000 zł,"Kraków, Bronowice","37,77 m²",1975,2,4,do zamieszkania
319 000 zł,"Kraków, Bronowice, ul. Stańczyka","29,33 m²",2021,1,3,do wykończenia
327 000 zł,"Kraków, Bronowice, Józefa Chełmońskiego","35,04 m²",2020,2,parter,do wykończenia
327 000 zł,"Kraków, Bronowice, Józefa Chełmońskiego","35,30 m²",2020,2,parter,do wykończenia
328 476 zł,"Kraków, Bronowice, Bronowice Małe, Józefa Chełmońskiego","35,32 m²",2021,2,parter,do wykończenia
330 536 zł,"Kraków, Bronowice","44,84 m²",2022,2,1,do wykończenia
335 000 zł,"Kraków, Bronowice, Stańczyka",29 m²,2021,1,10,do wykończenia
340 000 zł,"Kraków, Bronowice, Bartosza Głowackiego","32,32 m²",2021,1,1,do wykończenia
345 000 zł,"Kraków, Bronowice, Bartosza Głowackiego","32,21 m²",2021,1,3,do wykończenia
345 941 zł,"Kraków, Bronowice, Stańczyka","33,31 m²",2021,1,3,do wykończenia
365 519 zł,"Kraków, Bronowice, ks. Stanisława Truszkowskiego","43,78 m²",2022,2,2,do wykończenia
550 000 zł,"Kraków, Bronowice, ul. Na Polach","61,20 m²",2001,3,3,do zamieszkania
730 000 zł,"Kraków, Bronowice, Bronowice Małe, ul. Włodzimierza Tetmajera",108 m²,2020,3,2,do wykończenia
349 000 zł,"Kraków, Bronowice, Bartosza Głowackiego","32,50 m²",2020,2,1,do wykończenia
350 207 zł,"Kraków, Bronowice","44,33 m²",2022,2,1,do wykończenia
355 000 zł,"Kraków, Bronowice",35 m²,2011,2,3,do wykończenia
365 000 zł,"Kraków, Bronowice",34 m²,1949,2,parter,do remontu
365 000 zł,"Kraków, Bronowice","43,78 m²",2022,2,2,do wykończenia
365 000 zł,"Kraków, Bronowice, ul. Emila Godlewskiego",41 m²,2008,2,2,do zamieszkania
365 519 zł,"Kraków, Bronowice, ks. Stanisława Truszkowskiego","43,78 m²",2022,2,2,do wykończenia
365 519 zł,"Kraków, Bronowice, Bronowice Małe, ks. Stanisława Truszkowskiego","43,78 m²",2022,2,2,do wykończenia
367 900 zł,"Kraków, Bronowice, Stańczyka","35,93 m²",2020,2,2,do wykończenia
369 000 zł,"Kraków, Bronowice, Na Błonie",38 m²,1980,2,9,do remontu
371 000 zł,"Kraków, Bronowice, Stanisława Przybyszewskiego",30 m²,2019,1,parter,do zamieszkania
378 860 zł,"Kraków, Bronowice","49,85 m²",2022,3,3,do wykończenia
381 120 zł,"Kraków, Bronowice, Katowicka","39,70 m²",2020,2,1,do wykończenia
381 120 zł,"Kraków, Bronowice, Bronowice Małe, ul. Katowicka","39,70 m²",2020,2,1,do wykończenia
385 000 zł,"Kraków, Bronowice, Stańczyka",36 m²,2021,2,5,do wykończenia
386 900 zł,"Kraków, Bronowice, Stańczyka",36 m²,2021,2,6,do wykończenia
389 000 zł,"Kraków, Bronowice, Wizjonerów","28,60 m²",2019,1,2,do zamieszkania
399 000 zł,"Kraków, Bronowice, Bronowice Małe","28,46 m²",2019,1,1,do zamieszkania
399 000 zł,"Kraków, Bronowice, Wizjonerów",28 m²,2018,1,2,do zamieszkania
399 000 zł,"Kraków, Bronowice, Wizjonerów","28,40 m²",2019,1,2,do zamieszkania
399 000 zł,"Kraków, Bronowice",64 m²,2021,4,parter,do wykończenia
399 000 zł,"Kraków, Bronowice, Stańczyka","41,31 m²",2021,2,3,do wykończenia
399 000 zł,"Kraków, Bronowice, Stańczyka","36,70 m²",2021,2,5,do wykończenia
399 000 zł,"Kraków, Bronowice, Stańczyka","36,50 m²",2021,2,9,do wykończenia
399 000 zł,"Kraków, Bronowice, Wizjonerów","28,50 m²",2018,1,2,do zamieszkania
450 000 zł,"Kraków, Bronowice, Mydlniki",47 m²,2017,2,2,do zamieszkania
799 999 zł,"Kraków, Bronowice, ul. Lucjana Rydla",65 m²,2019,3,2,do wykończenia
565 000 zł,"Kraków, Bronowice, ul. Stańczyka","56,76 m²",2021,3,3,do wykończenia
406 351 zł,"Kraków, Bronowice","58,30 m²",2019,3,2,do wykończenia
408 312 zł,"Kraków, Bronowice","56,71 m²",2019,3,parter,do zamieszkania
408 336 zł,"Kraków, Bronowice, Bronowice Małe, ul. Katowicka","43,44 m²",2020,3,2,do wykończenia
409 000 zł,"Kraków, Bronowice, Bronowice Małe, Wizjonerów","28,60 m²",2019,1,2,do zamieszkania
409 464 zł,"Kraków, Bronowice","56,87 m²",2019,3,3,do zamieszkania
409 473 zł,"Kraków, Bronowice","36,43 m²",2021,2,10,do zamieszkania
410 000 zł,"Kraków, Bronowice, Stańczyka","36,70 m²",2021,2,3,do wykończenia
410 000 zł,"Kraków, Bronowice, Bartosza Głowackiego",35 m²,2020,2,3,do wykończenia
413 783 zł,"Kraków, Bronowice, Bronowice Małe","48,12 m²",2020,2,3,do wykończenia
415 000 zł,"Kraków, Bronowice, Bronowicka","37,91 m²",2006,1,parter,do zamieszkania
415 000 zł,"Kraków, Bronowice, Bronowice Małe, Wizjonerów","28,46 m²",2019,1,2,do zamieszkania
415 000 zł,"Kraków, Bronowice, Bronowicka",38 m²,2006,1,parter,do zamieszkania
415 808 zł,"Kraków, Bronowice, Bronowice Małe","56,96 m²",2020,3,parter,do wykończenia
418 944 zł,"Kraków, Bronowice, Bronowice Małe, ul. Katowicka","43,64 m²",2020,2,1,do wykończenia
425 000 zł,"Kraków, Bronowice, Głowackiego",42 m²,2021,2,2,do wykończenia
426 000 zł,"Kraków, Bronowice, Osiedle Centrum B","53,32 m²",1955,2,4,do remontu
427 900 zł,"Kraków, Bronowice","42,81 m²",2021,2,1,do wykończenia
429 000 zł,"Kraków, Bronowice, Bronowice Małe, Wizjonerów","28,40 m²",2019,1,2,do zamieszkania
429 324 zł,"Kraków, Bronowice","56,49 m²",2022,3,1,do wykończenia
430 000 zł,"Kraków, Bronowice",38 m²,2015,1,parter,do zamieszkania
430 000 zł,"Kraków, Bronowice","37,93 m²",2006,1,parter,do zamieszkania
439 000 zł,"Kraków, Bronowice, Na Błonie",46 m²,1980,3,3,do zamieszkania
439 732 zł,"Kraków, Bronowice, Bronowice Małe, ul. Katowicka","46,78 m²",2020,3,2,do wykończenia
439 999 zł,"Kraków, Bronowice",53 m²,1972,3,4,do remontu
440 000 zł,"Kraków, Bronowice, Bronowice Małe",53 m²,1990,3,4,do remontu
440 000 zł,"Kraków, Bronowice",53 m²,1970,3,4,do remontu
440 000 zł,"Kraków, Bronowice, Bronowice Małe",53 m²,1972,3,4,do remontu
440 000 zł,"Kraków, Bronowice, Bronowice Małe, Na Błonie",53 m²,1982,3,4,do remontu
440 000 zł,"Kraków, Bronowice, Bronowice Małe, Na Błonie",53 m²,1976,3,4,do remontu
440 000 zł,"Kraków, Bronowice, Na Błonie",53 m²,1976,3,4,do remontu
446 069 zł,"Kraków, Bronowice","64,93 m²",2019,4,1,do zamieszkania
449 000 zł,"Kraków, Bronowice, Stańczyka","42,47 m²",2021,3,7,do wykończenia
449 000 zł,"Kraków, Bronowice, Stańczyka","41,30 m²",2021,2,9,do wykończenia
449 000 zł,"Kraków, Bronowice",76 m²,2021,4,parter,do wykończenia
449 900 zł,"Kraków, Bronowice",126 m²,2021,4,1,do wykończenia
450 000 zł,"Kraków, Bronowice, Na Błonie",45 m²,1978,3,1,do zamieszkania
450 000 zł,"Kraków, Bronowice, Mydlniki",47 m²,2017,2,2,do zamieszkania
459 000 zł,"Kraków, Bronowice, ul. Stańczyka","40,88 m²",2021,2,8,do wykończenia
799 999 zł,"Kraków, Bronowice, ul. Lucjana Rydla",65 m²,2019,3,2,do wykończenia
1 272 770 zł,"Kraków, Bronowice, Juliusza Lea",107 m²,2021,5,1,do wykończenia
1 305 296 zł,"Kraków, Bronowice, Juliusza Lea",108 m²,2021,5,2,do wykończenia
1 348 629 zł,"Kraków, Bronowice, Juliusza Lea",112 m²,2021,3,3,do wykończenia
1 499 000 zł,"Kraków, Bronowice, ul. Juliusza Lea",161 m²,1998,4,1,do zamieszkania
1 782 000 zł,"Kraków, Bronowice, Bronowice Małe, Kołowa",117 m²,2008,4,> 10,do zamieszkania
1 840 000 zł,"Kraków, Bronowice","137,91 m²",2008,3,10,do zamieszkania
2 350 000 zł,"Kraków, Bronowice, Stanisława Przybyszewskiego",300 m²,2000,więcej niż 10,1,do zamieszkania
2 449 000 zł,"Kraków, Bronowice, Juliusza Lea","169,35 m²",2017,6,1,do zamieszkania
6 400 000 zł,"Kraków, Bronowice, ul. Stanisława Przybyszewskiego",441 m²,2020,8,3,do wykończenia
350 000 zł,"Kraków, Łagiewniki-Borek Fałęcki","47,10 m²",1978,3,7,do remontu
187 000 zł,"Kraków, Łagiewniki-Borek Fałęcki, Jerzego Turowicza","21,74 m²",2020,1,1,do wykończenia
207 900 zł,"Kraków, Łagiewniki-Borek Fałęcki, ul. Aleksandra Fredry 30",17 m²,2020,1,parter,do zamieszkania
249 000 zł,"Kraków, Łagiewniki-Borek Fałęcki, Zbrojarzy",26 m²,1960,1,parter,do zamieszkania
249 000 zł,"Kraków, Łagiewniki-Borek Fałęcki, Tokarska","29,38 m²",1950,1,1,do zamieszkania
289 000 zł,"Kraków, Łagiewniki-Borek Fałęcki, Łagiewniki, Zakopiańska",35 m²,1920,2,2,do wykończenia
315 000 zł,"Kraków, Łagiewniki-Borek Fałęcki, Łagiewniki, Cegielniana","26,02 m²",1960,1,1,do zamieszkania
320 000 zł,"Kraków, Łagiewniki-Borek Fałęcki",30 m²,1980,2,3,do zamieszkania
330 000 zł,"Kraków, Łagiewniki-Borek Fałęcki, Łagiewniki","29,97 m²",1976,2,3,do zamieszkania
348 000 zł,"Kraków, Łagiewniki-Borek Fałęcki",39 m²,2000,1,1,do zamieszkania
350 000 zł,"Kraków, Łagiewniki-Borek Fałęcki","47,10 m²",1978,3,7,do remontu
366 000 zł,"Kraków, Łagiewniki-Borek Fałęcki, Borek Fałęcki","40,51 m²",2020,2,3,do wykończenia
366 000 zł,"Kraków, Łagiewniki-Borek Fałęcki, Borek Fałęcki","40,51 m²",2019,2,3,do wykończenia
374 000 zł,"Kraków, Łagiewniki-Borek Fałęcki, Henryka Kułakowskiego","44,20 m²",2000,2,1,do zamieszkania
378 000 zł,"Kraków, Łagiewniki-Borek Fałęcki, Łagiewniki, Jana Brożka","32,85 m²",1985,2,5,do zamieszkania
387 000 zł,"Kraków, Łagiewniki-Borek Fałęcki, Borek Fałęcki, Żywiecka","45,57 m²",2020,3,1,do wykończenia
390 000 zł,"Kraków, Łagiewniki-Borek Fałęcki, Borek Fałęcki, Zakopiańska","42,50 m²",1990,2,4,do zamieszkania
405 000 zł,"Kraków, Łagiewniki-Borek Fałęcki, ul. Jagodowa",56 m²,1980,3,5,do zamieszkania
405 000 zł,"Kraków, Łagiewniki-Borek Fałęcki, Borek Fałęcki","41,05 m²",2021,2,parter,do wykończenia
407 000 zł,"Kraków, Łagiewniki-Borek Fałęcki, Borek Fałęcki","43,28 m²",2021,2,1,do wykończenia
422 000 zł,"Kraków, Łagiewniki-Borek Fałęcki, Borek Fałęcki","43,40 m²",2021,2,2,do wykończenia
430 000 zł,"Kraków, Łagiewniki-Borek Fałęcki, Borek Fałęcki","43,26 m²",2021,2,parter,do wykończenia
449 999 zł,"Kraków, Łagiewniki-Borek Fałęcki, Łagiewniki, Cegielniana","50,41 m²",1982,2,10,do zamieszkania
450 000 zł,"Kraków, Łagiewniki-Borek Fałęcki, Łagiewniki, ul. Cegielniana","50,41 m²",1983,2,10,do wykończenia
450 000 zł,"Kraków, Łagiewniki-Borek Fałęcki",34 m²,2020,2,1,do zamieszkania
450 000 zł,"Kraków, Łagiewniki-Borek Fałęcki","50,41 m²",1983,2,10,do zamieszkania
891 660 zł,"Kraków, Grzegórzki, ul. płk. Francesco Nullo","81,06 m²",2022,3,3,do wykończenia
125 000 zł,"Kraków, Grzegórzki, Olsza","19,89 m²",1980,1,2,do wykończenia
125 000 zł,"Kraków, Grzegórzki, Olsza","19,06 m²",1980,1,2,do wykończenia
125 000 zł,"Kraków, Grzegórzki, Olsza, ul. Żułowska",15 m²,2020,1,2,do wykończenia
170 000 zł,"Kraków, Grzegórzki, Olsza","17,92 m²",1980,1,parter,do wykończenia
175 000 zł,"Kraków, Grzegórzki, Olsza",18 m²,2020,1,parter,do wykończenia
187 000 zł,"Kraków, Grzegórzki, Olsza","19,92 m²",1980,1,2,do wykończenia
195 000 zł,"Kraków, Grzegórzki, Olsza, ul. Żułowska",20 m²,2020,1,parter,do wykończenia
195 000 zł,"Kraków, Grzegórzki, Olsza, Gdańska",20 m²,1970,1,1,do wykończenia
195 000 zł,"Kraków, Grzegórzki, Olsza, Żułowska",20 m²,2020,1,parter,do wykończenia
220 000 zł,"Kraków, Grzegórzki, al. płk. Władysława Beliny-Prażmowskiego",19 m²,1960,1,parter,do zamieszkania
221 825 zł,"Kraków, Grzegórzki, Olsza","23,35 m²",1980,1,parter,do wykończenia
229 000 zł,"Kraków, Grzegórzki, Dąbie, ul. Bajeczna",50 m²,2003,2,3,do zamieszkania
229 000 zł,"Kraków, Grzegórzki, Dąbie",50 m²,2003,2,3,do zamieszkania
240 000 zł,"Kraków, Grzegórzki, Olsza, ul. Bohaterów Wietnamu",25 m²,1980,1,parter,do zamieszkania
247 190 zł,"Kraków, Grzegórzki, Olsza","26,02 m²",1980,2,1,do wykończenia
249 000 zł,"Kraków, Grzegórzki, Olsza","24,62 m²",1950,1,4,do remontu
255 000 zł,"Kraków, Grzegórzki, al. Pokoju",22 m²,2000,1,4,do zamieszkania
280 000 zł,"Kraków, Grzegórzki, Olsza",24 m²,1970,1,2,do zamieszkania
294 000 zł,"Kraków, Grzegórzki, Dąbie",26 m²,1970,1,9,do zamieszkania
294 000 zł,"Kraków, Grzegórzki",24 m²,1960,1,9,do zamieszkania
294 000 zł,"Kraków, Grzegórzki, Dąbie, al. Pokoju",26 m²,1970,1,9,do zamieszkania
294 000 zł,"Kraków, Grzegórzki",24 m²,1971,1,9,do zamieszkania
299 000 zł,"Kraków, Grzegórzki, Olsza","34,10 m²",1970,2,4,do zamieszkania
305 000 zł,"Kraków, Grzegórzki, Dąbie, ul. Widok",24 m²,1960,1,2,do zamieszkania
319 900 zł,"Kraków, Grzegórzki, gen. Józefa Dwernickiego",25 m²,1892,1,parter,do remontu
319 900 zł,"Kraków, Grzegórzki, Grzegórzecka","25,50 m²",1930,1,parter,do wykończenia
321 544 zł,"Kraków, Grzegórzki, ul. Mogilska","29,14 m²",2020,1,2,do wykończenia
321 544 zł,"Kraków, Grzegórzki, Mogilska","29,14 m²",2020,2,4,do wykończenia
321 544 zł,"Kraków, Grzegórzki","29,14 m²",2020,2,4,do wykończenia
321 751 zł,"Kraków, Grzegórzki, Mogilska","29,16 m²",2020,1,4,do zamieszkania
339 999 zł,"Kraków, Grzegórzki, Olsza, Celarowska","36,44 m²",1960,2,parter,do zamieszkania
345 000 zł,"Kraków, Grzegórzki, Olsza","39,20 m²",1979,2,4,do remontu
346 970 zł,"Kraków, Grzegórzki, Grzegórzecka","26,69 m²",2021,1,1,do wykończenia
346 970 zł,"Kraków, Grzegórzki, Grzegórzecka","26,69 m²",2021,1,1,do wykończenia
349 000 zł,"Kraków, Grzegórzki, Olsza, Bohaterów Wietnamu",37 m²,1970,2,4,do zamieszkania
350 000 zł,"Kraków, Grzegórzki, al. Pokoju",39 m²,1960,2,parter,do remontu
379 000 zł,"Kraków, Grzegórzki, Olsza, Młyńska 14","33,60 m²",1975,2,2,do zamieszkania
350 697 zł,"Kraków, Grzegórzki, Grzegórzecka","25,23 m²",2020,1,3,do wykończenia
350 697 zł,"Kraków, Grzegórzki, Grzegórzecka","25,23 m²",2020,1,3,do wykończenia
355 000 zł,"Kraków, Grzegórzki, Bajeczna","37,20 m²",1990,2,1,do zamieszkania
357 000 zł,"Kraków, Grzegórzki, Olsza, Gdańska",38 m²,1979,2,parter,do remontu
359 000 zł,"Kraków, Grzegórzki, ul. Widok","36,40 m²",1971,2,2,do remontu
359 000 zł,"Kraków, Grzegórzki, Widok","36,40 m²",1971,2,2,do remontu
359 040 zł,"Kraków, Grzegórzki, ul. płk. Francesco Nullo","28,05 m²",2022,1,1,do wykończenia
359 040 zł,"Kraków, Grzegórzki","28,05 m²",2022,1,1,do wykończenia
359 040 zł,"Kraków, Grzegórzki","28,05 m²",2021,1,1,do wykończenia
359 168 zł,"Kraków, Grzegórzki, ul. płk. Francesco Nullo","28,06 m²",2022,1,3,do wykończenia
363 500 zł,"Kraków, Grzegórzki, Stanisława Lema","31,88 m²",2021,1,parter,do wykończenia
365 000 zł,"Kraków, Grzegórzki, Fabryczna","27,87 m²",2018,1,2,do zamieszkania
365 000 zł,"Kraków, Grzegórzki, ul. Lubicz",26 m²,2021,1,parter,do zamieszkania
368 011 zł,"Kraków, Grzegórzki","27,67 m²",2021,1,2,do wykończenia
368 011 zł,"Kraków, Grzegórzki","27,67 m²",2020,1,3,do wykończenia
368 011 zł,"Kraków, Grzegórzki, Podgórska","27,67 m²",2020,1,2,do wykończenia
370 000 zł,"Kraków, Grzegórzki, Aleja Pokoju",39 m²,1962,2,parter,do zamieszkania
370 000 zł,"Kraków, Grzegórzki, ul. Lubicz",26 m²,2021,1,1,do wykończenia
375 500 zł,"Kraków, Grzegórzki, Stanisława Lema","29,94 m²",2019,1,1,do zamieszkania
375 830 zł,"Kraków, Grzegórzki, Stanisława Lema","31,85 m²",2021,1,parter,do wykończenia
375 830 zł,"Kraków, Grzegórzki, Stanisława Lema","31,85 m²",2021,1,parter,do wykończenia
379 000 zł,"Kraków, Grzegórzki, Olsza, Młyńska 14","33,60 m²",1975,2,2,do zamieszkania
380 000 zł,"Kraków, Grzegórzki","39,15 m²",1960,2,parter,do remontu
380 000 zł,"Kraków, Grzegórzki, Dąbie","39,15 m²",1960,2,parter,do zamieszkania
382 760 zł,"Kraków, Grzegórzki","27,34 m²",2021,1,6,do wykończenia
387 000 zł,"Kraków, Grzegórzki, Olsza, Żwirki i Wigury",35 m²,1920,2,parter,do zamieszkania
390 000 zł,"Kraków, Grzegórzki, Dąbie, Na Szaniec","39,15 m²",1960,2,parter,do remontu
390 000 zł,"Kraków, Grzegórzki, ul. Ariańska",25 m²,2020,1,parter,do wykończenia
390 625 zł,"Kraków, Grzegórzki, Grzegórzecka","31,25 m²",2020,1,3,do wykończenia
391 286 zł,"Kraków, Grzegórzki, Grzegórzecka","29,42 m²",2021,1,2,do wykończenia
391 818 zł,"Kraków, Grzegórzki, Stanisława Lema","34,37 m²",2021,2,3,do wykończenia
405 000 zł,"Kraków, Grzegórzki, Dąbie, ul. Na Szaniec","36,40 m²",1960,2,2,do zamieszkania
891 660 zł,"Kraków, Grzegórzki, ul. płk. Francesco Nullo","81,06 m²",2022,3,3,do wykończenia
398 370 zł,"Kraków, Grzegórzki, Olsza, 29 Listopada","37,94 m²",2020,2,3,do zamieszkania
399 000 zł,"Kraków, Grzegórzki, Olsza, Młyńska",44 m²,1962,2,1,do zamieszkania
399 000 zł,"Kraków, Grzegórzki, Jana Karola Chodkiewicza",32 m²,1920,2,3,do zamieszkania
405 000 zł,"Kraków, Grzegórzki, ul. Lubicz",26 m²,2021,1,1,do wykończenia
405 000 zł,"Kraków, Grzegórzki, ul. Rakowicka",26 m²,2020,1,1,do wykończenia
405 000 zł,"Kraków, Grzegórzki, ul. Ariańska",26 m²,2021,1,parter,do wykończenia
405 000 zł,"Kraków, Grzegórzki, Dąbie, ul. Na Szaniec","36,40 m²",1960,2,2,do zamieszkania
405 000 zł,"Kraków, Grzegórzki, Ugorek","50,50 m²",1962,2,4,do remontu
405 118 zł,"Kraków, Grzegórzki","30,46 m²",2021,1,2,do wykończenia
410 000 zł,"Kraków, Grzegórzki, Wincentego Pola",24 m²,2016,1,1,do zamieszkania
415 000 zł,"Kraków, Grzegórzki, Mogilska","34,21 m²",1988,1,5,do remontu
419 106 zł,"Kraków, Grzegórzki, Grzegórzecka","30,37 m²",2020,1,6,do zamieszkania
419 106 zł,"Kraków, Grzegórzki, Grzegórzecka","30,37 m²",2020,1,6,do wykończenia
419 106 zł,"Kraków, Grzegórzki, ul. Grzegórzecka","30,37 m²",2020,1,6,do wykończenia
419 106 zł,"Kraków, Grzegórzki","30,37 m²",2020,1,6,do wykończenia
419 456 zł,"Kraków, Grzegórzki, ul. płk. Francesco Nullo","32,77 m²",2022,1,4,do wykończenia
420 000 zł,"Kraków, Grzegórzki, Olsza, Macieja Miechowity","53,34 m²",1960,2,4,do remontu
420 000 zł,"Kraków, Grzegórzki","53,50 m²",1960,2,4,do remontu
420 000 zł,"Kraków, Grzegórzki, Olsza, Macieja Miechowity","53,50 m²",1960,2,4,do remontu
420 000 zł,"Kraków, Grzegórzki, Olsza, Macieja Miechowity","53,30 m²",1980,2,4,do remontu
425 600 zł,"Kraków, Grzegórzki",32 m²,2021,1,3,do wykończenia
425 985 zł,"Kraków, Grzegórzki, Olsza, 29 Listopada","40,57 m²",2020,2,2,do zamieszkania
432 480 zł,"Kraków, Grzegórzki, Grzegórzecka","31,80 m²",2020,1,parter,do wykończenia
432 480 zł,"Kraków, Grzegórzki, ul. Grzegórzecka","31,80 m²",2020,1,parter,do wykończenia
432 480 zł,"Kraków, Grzegórzki, Grzegórzecka","31,80 m²",2020,1,parter,do wykończenia
432 480 zł,"Kraków, Grzegórzki, Grzegórzecka","31,80 m²",2020,1,parter,do zamieszkania
433 846 zł,"Kraków, Grzegórzki, Grzegórzecka","32,62 m²",2022,1,3,do wykończenia
435 000 zł,"Kraków, Grzegórzki, Ostatnia",36 m²,2004,2,> 10,do zamieszkania
435 000 zł,"Kraków, Grzegórzki, ul. Ariańska",28 m²,2020,1,2,do wykończenia
435 660 zł,"Kraków, Grzegórzki, Grzegórzecka","31,80 m²",2020,1,4,do wykończenia
435 660 zł,"Kraków, Grzegórzki, Grzegórzecka","31,80 m²",2020,1,4,do wykończenia
